stock_code,stock_name,industry,source,review_priority,review_industry,review_note
603700,宁水集团,机械设备,deepseek,2,机械设备,
603800,洪田股份,机械设备,deepseek,2,机械设备,
603855,华荣股份,机械设备,deepseek,2,机械设备,
603912,佳力图,机械设备,deepseek,2,机械设备,
603966,法兰泰克,机械设备,deepseek,2,机械设备,
603969,银龙股份,机械设备,deepseek,2,机械设备,
605001,威奥股份,机械设备,deepseek,2,机械设备,
605286,同力天启,机械设备,deepseek,2,机械设备,
605305,中际联合,机械设备,deepseek,2,机械设备,
688121,卓然股份,机械设备,deepseek,2,机械设备,
688337,普源精电,机械设备,deepseek,2,机械设备,
688425,铁建重工,机械设备,deepseek,2,机械设备,
688768,容知日新,机械设备,deepseek,2,机械设备,
000025,特  力Ａ,汽车,deepseek,2,汽车,
000338,潍柴动力,汽车,deepseek,2,汽车,
000559,万向钱潮,汽车,deepseek,2,汽车,
000581,威孚高科,汽车,deepseek,2,汽车,
000700,模塑科技,汽车,deepseek,2,汽车,
000800,一汽解放,汽车,deepseek,2,汽车,
000981,山子高科,汽车,deepseek,2,汽车,
001260,坤泰股份,汽车,deepseek,2,汽车,
001278,一彬科技,汽车,deepseek,2,汽车,
001696,宗申动力,汽车,deepseek,2,汽车,
002048,宁波华翔,汽车,deepseek,2,汽车,
002085,万丰奥威,汽车,deepseek,2,汽车,
002406,远东传动,汽车,deepseek,2,汽车,
002418,康盛股份,汽车,deepseek,2,汽车,
002488,金固股份,汽车,deepseek,2,汽车,
002516,旷达科技,汽车,deepseek,2,汽车,
002536,飞龙股份,汽车,deepseek,2,汽车,
002708,光洋股份,汽车,deepseek,2,汽车,
002766,索菱股份,汽车,deepseek,2,汽车,
002806,华锋股份,汽车,deepseek,2,汽车,
002920,德赛西威,汽车,deepseek,2,汽车,
002921,联诚精密,汽车,deepseek,2,汽车,
002984,森麒麟,汽车,deepseek,2,汽车,
200025,,汽车,deepseek,2,汽车,
200550,,汽车,deepseek,2,汽车,
300100,双林股份,汽车,deepseek,2,汽车,
300173,ST福能,汽车,deepseek,2,汽车,
300277,汽轮科技,汽车,deepseek,2,汽车,
300432,富临精工,汽车,deepseek,2,汽车,
300547,川环科技,汽车,deepseek,2,汽车,
300643,万通智控,汽车,deepseek,2,汽车,
300680,隆盛科技,汽车,deepseek,2,汽车,
300681,英搏尔,汽车,deepseek,2,汽车,
300695,兆丰股份,汽车,deepseek,2,汽车,
300893,松原安全,汽车,deepseek,2,汽车,
300969,恒帅股份,汽车,deepseek,2,汽车,
300994,久祺股份,汽车,deepseek,2,汽车,
301000,肇民科技,汽车,deepseek,2,汽车,
301005,超捷股份,汽车,deepseek,2,汽车,
301133,金钟股份,汽车,deepseek,2,汽车,
301215,中汽股份,汽车,deepseek,2,汽车,
301221,光庭信息,汽车,deepseek,2,汽车,
301225,恒勃股份,汽车,deepseek,2,汽车,
301233,盛帮股份,汽车,deepseek,2,汽车,
301345,涛涛车业,汽车,deepseek,2,汽车,
301550,斯菱智驱,汽车,deepseek,2,汽车,
301600,慧翰股份,汽车,deepseek,2,汽车,
301607,富特科技,汽车,deepseek,2,汽车,
600006,东风股份,汽车,deepseek,2,汽车,
600081,东风科技,汽车,deepseek,2,汽车,
600099,林海股份,汽车,deepseek,2,汽车,
600104,上汽集团,汽车,deepseek,2,汽车,
600148,长春一东,汽车,deepseek,2,汽车,
600178,东安动力,汽车,deepseek,2,汽车,
600182,S佳通,汽车,deepseek,2,汽车,
600375,汉马科技,汽车,deepseek,2,汽车,
600469,风神股份,汽车,deepseek,2,汽车,
600480,凌云股份,汽车,deepseek,2,汽车,
600523,贵航股份,汽车,deepseek,2,汽车,
600679,上海凤凰,汽车,deepseek,2,汽车,
600698,湖南天雁,汽车,deepseek,2,汽车,
600733,北汽蓝谷,汽车,deepseek,2,汽车,
600742,富维股份,汽车,deepseek,2,汽车,
600818,ST中路,汽车,deepseek,2,汽车,
600841,动力新科,汽车,deepseek,2,汽车,
600933,爱柯迪,汽车,deepseek,2,汽车,
601127,赛力斯,汽车,deepseek,2,汽车,
601238,广汽集团,汽车,deepseek,2,汽车,
601689,拓普集团,汽车,deepseek,2,汽车,
601777,千里科技,汽车,deepseek,2,汽车,
601799,星宇股份,汽车,deepseek,2,汽车,
601965,中国汽研,汽车,deepseek,2,汽车,
603009,北特科技,汽车,deepseek,2,汽车,
603013,亚普股份,汽车,deepseek,2,汽车,
603023,威帝股份,汽车,deepseek,2,汽车,
603037,凯众股份,汽车,deepseek,2,汽车,
603040,新坐标,汽车,deepseek,2,汽车,
603048,浙江黎明,汽车,deepseek,2,汽车,
603085,天成自控,汽车,deepseek,2,汽车,
603089,正裕工业,汽车,deepseek,2,汽车,
603109,神驰机电,汽车,deepseek,2,汽车,
603129,春风动力,汽车,deepseek,2,汽车,
603158,腾龙股份,汽车,deepseek,2,汽车,
603161,科华控股,汽车,deepseek,2,汽车,
603179,新泉股份,汽车,deepseek,2,汽车,
603210,泰鸿万立,汽车,deepseek,2,汽车,
603239,浙江仙通,汽车,deepseek,2,汽车,
603270,金帝股份,汽车,deepseek,2,汽车,
603278,大业股份,汽车,deepseek,2,汽车,
603306,华懋科技,汽车,deepseek,2,汽车,
603319,美湖股份,汽车,deepseek,2,汽车,
603331,百达精工,汽车,deepseek,2,汽车,
603335,迪生力,汽车,deepseek,2,汽车,
603348,文灿股份,汽车,deepseek,2,汽车,
603358,华达科技,汽车,deepseek,2,汽车,
603529,爱玛科技,汽车,deepseek,2,汽车,
603586,金麒麟,汽车,deepseek,2,汽车,
603596,伯特利,汽车,deepseek,2,汽车,
603701,德宏股份,汽车,deepseek,2,汽车,
603730,岱美股份,汽车,deepseek,2,汽车,
603758,秦安股份,汽车,deepseek,2,汽车,
603766,隆鑫通用,汽车,deepseek,2,汽车,
603786,科博达,汽车,deepseek,2,汽车,
603787,新日股份,汽车,deepseek,2,汽车,
603788,宁波高发,汽车,deepseek,2,汽车,
603809,豪能股份,汽车,deepseek,2,汽车,
603926,铁流股份,汽车,deepseek,2,汽车,
603949,XD雪龙集,汽车,deepseek,2,汽车,
603950,长源东谷,汽车,deepseek,2,汽车,
603997,继峰股份,汽车,deepseek,2,汽车,
605068,明新旭腾,汽车,deepseek,2,汽车,
605100,华丰股份,汽车,deepseek,2,汽车,
605151,西上海,汽车,deepseek,2,汽车,
605208,永茂泰,汽车,deepseek,2,汽车,
605255,天普股份,汽车,deepseek,2,汽车,
605333,沪光股份,汽车,deepseek,2,汽车,
689009,九号公司,汽车,deepseek,2,汽车,
000552,甘肃能化,煤炭,deepseek,2,煤炭,
000723,美锦能源,煤炭,deepseek,2,煤炭,
000937,冀中能源,煤炭,deepseek,2,煤炭,
002128,电投能源,煤炭,deepseek,2,煤炭,
600123,兰花科创,煤炭,deepseek,2,煤炭,
600188,兖矿能源,煤炭,deepseek,2,煤炭,
600348,华阳股份,煤炭,deepseek,2,煤炭,
600395,盘江股份,煤炭,deepseek,2,煤炭,
600397,江钨装备,煤炭,deepseek,2,煤炭,
600408,安泰集团,煤炭,deepseek,2,煤炭,
600725,云维股份,煤炭,deepseek,2,煤炭,
600792,云煤能源,煤炭,deepseek,2,煤炭,
600997,XD开滦股,煤炭,deepseek,2,煤炭,
601015,陕西黑猫,煤炭,deepseek,2,煤炭,
601088,中国神华,煤炭,deepseek,2,煤炭,
601898,中煤能源,煤炭,deepseek,2,煤炭,
603071,物产环能,煤炭,deepseek,2,煤炭,
603113,金能科技,煤炭,deepseek,2,煤炭,
000920,沃顿科技,环保,deepseek,2,环保,
001336,楚环科技,环保,deepseek,2,环保,
002210,飞马国际,环保,deepseek,2,环保,
002259,升达林业,环保,deepseek,2,环保,
002658,雪迪龙,环保,deepseek,2,环保,
003027,同兴科技,环保,deepseek,2,环保,
300055,万邦达,环保,deepseek,2,环保,
300070,碧水源,环保,deepseek,2,环保,
300072,海新能科,环保,deepseek,2,环保,
300203,聚光科技,环保,deepseek,2,环保,
300334,津膜科技,环保,deepseek,2,环保,
300815,玉禾田,环保,deepseek,2,环保,
301109,军信股份,环保,deepseek,2,环保,
301305,朗坤科技,环保,deepseek,2,环保,
301372,科净源,环保,deepseek,2,环保,
301500,飞南资源,环保,deepseek,2,环保,
600217,中再资环,环保,deepseek,2,环保,
600817,宇通重工,环保,deepseek,2,环保,
601330,绿色动力,环保,deepseek,2,环保,
603200,上海洗霸,环保,deepseek,2,环保,
603279,景津装备,环保,deepseek,2,环保,
603324,盛剑科技,环保,deepseek,2,环保,
603686,福龙马,环保,deepseek,2,环保,
603903,中持股份,环保,deepseek,2,环保,
688057,金达莱,环保,deepseek,2,环保,
688069,德林海,环保,deepseek,2,环保,
688178,万德斯,环保,deepseek,2,环保,
000533,顺钠股份,电力设备,deepseek,2,电力设备,
000720,新能泰山,电力设备,deepseek,2,电力设备,
000809,和展能源,电力设备,deepseek,2,电力设备,
001301,尚太科技,电力设备,deepseek,2,电力设备,
001359,平安电工,电力设备,deepseek,2,电力设备,
002050,三花智控,电力设备,deepseek,2,电力设备,
002056,横店东磁,电力设备,deepseek,2,电力设备,
002074,国轩高科,电力设备,deepseek,2,电力设备,
002080,中材科技,电力设备,deepseek,2,电力设备,
002112,三变科技,电力设备,deepseek,2,电力设备,
002125,湘潭电化,电力设备,deepseek,2,电力设备,
002129,TCL中环,电力设备,deepseek,2,电力设备,
002130,沃尔核材,电力设备,deepseek,2,电力设备,
002150,正泰电源,电力设备,deepseek,2,电力设备,
002202,金风科技,电力设备,deepseek,2,电力设备,
002218,拓日新能,电力设备,deepseek,2,电力设备,
002227,*ST特迅,电力设备,deepseek,2,电力设备,
002245,蔚蓝锂芯,电力设备,deepseek,2,电力设备,
002255,海陆重工,电力设备,deepseek,2,电力设备,
002270,华明装备,电力设备,deepseek,2,电力设备,
002272,川润股份,电力设备,deepseek,2,电力设备,
002322,理工能科,电力设备,deepseek,2,电力设备,
002335,科华数据,电力设备,deepseek,2,电力设备,
002471,中超控股,电力设备,deepseek,2,电力设备,
002518,科士达,电力设备,deepseek,2,电力设备,
002531,天顺风能,电力设备,deepseek,2,电力设备,
002533,金杯电工,电力设备,deepseek,2,电力设备,
002534,西子洁能,电力设备,deepseek,2,电力设备,
002564,天沃科技,电力设备,deepseek,2,电力设备,
002580,圣阳股份,电力设备,deepseek,2,电力设备,
002606,大连电瓷,电力设备,deepseek,2,电力设备,
002706,良信股份,电力设备,deepseek,2,电力设备,
002759,天际股份,电力设备,deepseek,2,电力设备,
002812,恩捷股份,电力设备,deepseek,2,电力设备,
002850,科达利,电力设备,deepseek,2,电力设备,
002851,麦格米特,电力设备,deepseek,2,电力设备,
002882,金龙羽,电力设备,deepseek,2,电力设备,
002922,伊戈尔,电力设备,deepseek,2,电力设备,
002927,泰永长征,电力设备,deepseek,2,电力设备,
002980,华盛昌,电力设备,deepseek,2,电力设备,
003021,兆威机电,电力设备,deepseek,2,电力设备,
003022,联泓新科,电力设备,deepseek,2,电力设备,
300001,特锐德,电力设备,deepseek,2,电力设备,
300014,亿纬锂能,电力设备,deepseek,2,电力设备,
300037,新宙邦,电力设备,deepseek,2,电力设备,
300068,ST南都,电力设备,deepseek,2,电力设备,
300073,当升科技,电力设备,deepseek,2,电力设备,
300080,易成新能,电力设备,deepseek,2,电力设备,
300091,*ST金灵,电力设备,deepseek,2,电力设备,
300105,龙源技术,电力设备,deepseek,2,电力设备,
300207,欣旺达,电力设备,deepseek,2,电力设备,
300274,阳光电源,电力设备,deepseek,2,电力设备,
300283,温州宏丰,电力设备,deepseek,2,电力设备,
300317,珈伟新能,电力设备,deepseek,2,电力设备,
300341,麦克奥迪,电力设备,deepseek,2,电力设备,
300360,炬华科技,电力设备,deepseek,2,电力设备,
300390,天华新能,电力设备,deepseek,2,电力设备,
300427,红相股份,电力设备,deepseek,2,电力设备,
300443,金雷股份,电力设备,deepseek,2,电力设备,
300569,天能重工,电力设备,deepseek,2,电力设备,
300593,新雷能,电力设备,deepseek,2,电力设备,
300617,安靠智电,电力设备,deepseek,2,电力设备,
300648,星云股份,电力设备,deepseek,2,电力设备,
300660,江苏雷利,电力设备,deepseek,2,电力设备,
300690,双一科技,电力设备,deepseek,2,电力设备,
300693,盛弘股份,电力设备,deepseek,2,电力设备,
300724,捷佳伟创,电力设备,deepseek,2,电力设备,
300750,宁德时代,电力设备,deepseek,2,电力设备,
300751,迈为股份,电力设备,deepseek,2,电力设备,
300763,锦浪科技,电力设备,deepseek,2,电力设备,
300769,德方纳米,电力设备,deepseek,2,电力设备,
300842,帝科股份,电力设备,deepseek,2,电力设备,
300861,美畅股份,电力设备,deepseek,2,电力设备,
300870,欧陆通,电力设备,deepseek,2,电力设备,
300907,康平科技,电力设备,deepseek,2,电力设备,
300919,中伟新材,电力设备,deepseek,2,电力设备,
300953,震裕科技,电力设备,deepseek,2,电力设备,
301040,中环海陆,电力设备,deepseek,2,电力设备,
301046,能辉科技,电力设备,deepseek,2,电力设备,
301150,中一科技,电力设备,deepseek,2,电力设备,
301152,天力锂能,电力设备,deepseek,2,电力设备,
301163,宏德股份,电力设备,deepseek,2,电力设备,
301238,瑞泰新材,电力设备,deepseek,2,电力设备,
301325,曼恩斯特,电力设备,deepseek,2,电力设备,
301358,湖南裕能,电力设备,deepseek,2,电力设备,
301362,民爆光电,电力设备,deepseek,2,电力设备,
301386,未来电器,电力设备,deepseek,2,电力设备,
301390,经纬股份,电力设备,deepseek,2,电力设备,
301487,盟固利,电力设备,deepseek,2,电力设备,
301511,德福科技,电力设备,deepseek,2,电力设备,
301525,儒竞科技,电力设备,deepseek,2,电力设备,
301590,优优绿能,电力设备,deepseek,2,电力设备,
600110,诺德股份,电力设备,deepseek,2,电力设备,
600152,维科技术,电力设备,deepseek,2,电力设备,
600192,长城电工,电力设备,deepseek,2,电力设备,
600207,安彩高科,电力设备,deepseek,2,电力设备,
600212,绿能慧充,电力设备,deepseek,2,电力设备,
600268,国电南自,电力设备,deepseek,2,电力设备,
600379,宝光股份,电力设备,deepseek,2,电力设备,
600405,动力源,电力设备,deepseek,2,电力设备,
600406,国电南瑞,电力设备,deepseek,2,电力设备,
600416,湘电股份,电力设备,deepseek,2,电力设备,
600438,通威股份,电力设备,deepseek,2,电力设备,
600478,科力远,电力设备,deepseek,2,电力设备,
600481,双良节能,电力设备,deepseek,2,电力设备,
600482,中国动力,电力设备,deepseek,2,电力设备,
600537,*ST亿晶,电力设备,deepseek,2,电力设备,
600580,卧龙电驱,电力设备,deepseek,2,电力设备,
600605,汇通能源,电力设备,deepseek,2,电力设备,
600732,爱旭股份,电力设备,deepseek,2,电力设备,
600869,远东股份,电力设备,deepseek,2,电力设备,
600876,凯盛新能,电力设备,deepseek,2,电力设备,
600884,杉杉股份,电力设备,deepseek,2,电力设备,
600885,宏发股份,电力设备,deepseek,2,电力设备,
601012,隆基绿能,电力设备,deepseek,2,电力设备,
601126,四方股份,电力设备,deepseek,2,电力设备,
601179,中国西电,电力设备,deepseek,2,电力设备,
601218,吉鑫科技,电力设备,deepseek,2,电力设备,
601222,林洋能源,电力设备,deepseek,2,电力设备,
601865,福莱特,电力设备,deepseek,2,电力设备,
601877,正泰电器,电力设备,deepseek,2,电力设备,
601908,京运通,电力设备,deepseek,2,电力设备,
603016,新宏泰,电力设备,deepseek,2,电力设备,
603026,石大胜华,电力设备,deepseek,2,电力设备,
603032,德新科技,电力设备,deepseek,2,电力设备,
603105,芯能科技,电力设备,deepseek,2,电力设备,
603218,日月股份,电力设备,deepseek,2,电力设备,
603333,尚纬股份,电力设备,deepseek,2,电力设备,
603396,金辰股份,电力设备,deepseek,2,电力设备,
603489,八方股份,电力设备,deepseek,2,电力设备,
603577,汇金通,电力设备,deepseek,2,电力设备,
603583,捷昌驱动,电力设备,deepseek,2,电力设备,
603628,清源股份,电力设备,deepseek,2,电力设备,
603659,璞泰来,电力设备,deepseek,2,电力设备,
603728,鸣志电器,电力设备,deepseek,2,电力设备,
603806,福斯特,电力设备,deepseek,2,电力设备,
603819,神力股份,电力设备,deepseek,2,电力设备,
603829,洛凯股份,电力设备,deepseek,2,电力设备,
603897,长城科技,电力设备,deepseek,2,电力设备,
603985,恒润股份,电力设备,deepseek,2,电力设备,
605117,德业股份,电力设备,deepseek,2,电力设备,
605196,华通线缆,电力设备,deepseek,2,电力设备,
688005,容百科技,电力设备,deepseek,2,电力设备,
688303,大全能源,电力设备,deepseek,2,电力设备,
688349,三一重能,电力设备,deepseek,2,电力设备,
688472,阿特斯,电力设备,deepseek,2,电力设备,
688599,天合光能,电力设备,deepseek,2,电力设备,
000021,深科技,电子,deepseek,2,电子,
000062,深圳华强,电子,deepseek,2,电子,
000733,振华科技,电子,deepseek,2,电子,
001309,德明利,电子,deepseek,2,电子,
001389,广合科技,电子,deepseek,2,电子,
002045,国光电器,电子,deepseek,2,电子,
002077,大港股份,电子,deepseek,2,电子,
002079,苏州固锝,电子,deepseek,2,电子,
002104,恒宝股份,电子,deepseek,2,电子,
002134,天津普林,电子,deepseek,2,电子,
002156,通富微电,电子,deepseek,2,电子,
002213,大为股份,电子,deepseek,2,电子,
002222,福晶科技,电子,deepseek,2,电子,
002241,歌尔股份,电子,deepseek,2,电子,
002384,东山精密,电子,deepseek,2,电子,
002409,雅克科技,电子,deepseek,2,电子,
002436,兴森科技,电子,deepseek,2,电子,
002449,国星光电,电子,deepseek,2,电子,
002463,沪电股份,电子,deepseek,2,电子,
002484,江海股份,电子,deepseek,2,电子,
002552,宝鼎科技,电子,deepseek,2,电子,
002600,领益智造,电子,deepseek,2,电子,
002636,金安国纪,电子,deepseek,2,电子,
002654,万润科技,电子,deepseek,2,电子,
002655,共达电声,电子,deepseek,2,电子,
002724,海洋王,电子,deepseek,2,电子,
002729,好利科技,电子,deepseek,2,电子,
002815,崇达技术,电子,deepseek,2,电子,
002841,视源股份,电子,deepseek,2,电子,
002869,金溢科技,电子,deepseek,2,电子,
002916,深南电路,电子,deepseek,2,电子,
002938,鹏鼎控股,电子,deepseek,2,电子,
002947,恒铭达,电子,deepseek,2,电子,
002952,亚世光电,电子,deepseek,2,电子,
002992,宝明科技,电子,deepseek,2,电子,
003015,日久光电,电子,deepseek,2,电子,
300054,鼎龙股份,电子,deepseek,2,电子,
300077,国民技术,电子,deepseek,2,电子,
300102,乾照光电,电子,deepseek,2,电子,
300115,长盈精密,电子,deepseek,2,电子,
300131,英唐智控,电子,deepseek,2,电子,
300183,东软载波,电子,deepseek,2,电子,
300219,鸿利智汇,电子,deepseek,2,电子,
300223,北京君正,电子,deepseek,2,电子,
300279,和晶科技,电子,deepseek,2,电子,
300303,聚飞光电,电子,deepseek,2,电子,
300322,硕贝德,电子,deepseek,2,电子,
300346,南大光电,电子,deepseek,2,电子,
300389,艾比森,电子,deepseek,2,电子,
300408,三环集团,电子,deepseek,2,电子,
300414,中光防雷,电子,deepseek,2,电子,
300433,蓝思科技,电子,deepseek,2,电子,
300474,景嘉微,电子,deepseek,2,电子,
300476,胜宏科技,电子,deepseek,2,电子,
300493,润欣科技,电子,deepseek,2,电子,
300602,飞荣达,电子,deepseek,2,电子,
300604,长川科技,电子,deepseek,2,电子,
300623,捷捷微电,电子,deepseek,2,电子,
300647,超频三,电子,deepseek,2,电子,
300661,圣邦股份,电子,deepseek,2,电子,
300671,富满微,电子,deepseek,2,电子,
300679,电连技术,电子,deepseek,2,电子,
300686,智动力,电子,deepseek,2,电子,
300706,阿石创,电子,deepseek,2,电子,
300708,聚灿光电,电子,deepseek,2,电子,
300735,光弘科技,电子,deepseek,2,电子,
300752,隆利科技,电子,deepseek,2,电子,
300782,卓胜微,电子,deepseek,2,电子,
300787,海能实业,电子,deepseek,2,电子,
300814,中富电路,电子,deepseek,2,电子,
300843,胜蓝股份,电子,deepseek,2,电子,
300852,四会富仕,电子,deepseek,2,电子,
300857,协创数据,电子,deepseek,2,电子,
300940,南极光,电子,deepseek,2,电子,
301041,金百泽,电子,deepseek,2,电子,
301086,鸿富瀚,电子,deepseek,2,电子,
301183,东田微,电子,deepseek,2,电子,
301196,唯科科技,电子,deepseek,2,电子,
301251,威尔高,电子,deepseek,2,电子,
301308,江波龙,电子,deepseek,2,电子,
301321,翰博高新,电子,deepseek,2,电子,
301326,捷邦科技,电子,deepseek,2,电子,
301369,联动科技,电子,deepseek,2,电子,
301421,波长光电,电子,deepseek,2,电子,
301486,致尚科技,电子,deepseek,2,电子,
301489,思泉新材,电子,deepseek,2,电子,
301536,星宸科技,电子,deepseek,2,电子,
301629,矽电股份,电子,deepseek,2,电子,
600171,上海贝岭,电子,deepseek,2,电子,
600183,生益科技,电子,deepseek,2,电子,
600330,天通股份,电子,deepseek,2,电子,
600363,联创光电,电子,deepseek,2,电子,
600460,士兰微,电子,deepseek,2,电子,
600565,,电子,deepseek,2,电子,
600584,长电科技,电子,deepseek,2,电子,
600601,方正科技,电子,deepseek,2,电子,
600651,飞乐音响,电子,deepseek,2,电子,
600666,奥瑞德,电子,deepseek,2,电子,
600667,太极实业,电子,deepseek,2,电子,
600707,彩虹股份,电子,deepseek,2,电子,
601138,工业富联,电子,deepseek,2,电子,
603061,金海通,电子,deepseek,2,电子,
603115,海星股份,电子,deepseek,2,电子,
603256,宏和科技,电子,deepseek,2,电子,
603290,斯达半导,电子,deepseek,2,电子,
603327,福蓉科技,电子,deepseek,2,电子,
603375,盛景微,电子,deepseek,2,电子,
603501,豪威集团,电子,deepseek,2,电子,
603626,科森科技,电子,deepseek,2,电子,
603633,徕木股份,电子,deepseek,2,电子,
603685,晨丰科技,电子,deepseek,2,电子,
603690,至纯科技,电子,deepseek,2,电子,
603893,瑞芯微,电子,deepseek,2,电子,
603920,世运电路,电子,deepseek,2,电子,
603986,兆易创新,电子,deepseek,2,电子,
605289,DR罗曼股,电子,deepseek,2,电子,
688008,澜起科技,电子,deepseek,2,电子,
688012,中微公司,电子,deepseek,2,电子,
688020,方邦股份,电子,deepseek,2,电子,
688036,传音控股,电子,deepseek,2,电子,
688041,海光信息,电子,deepseek,2,电子,
688047,龙芯中科,电子,deepseek,2,电子,
688072,拓荆科技,电子,deepseek,2,电子,
688082,盛美上海,电子,deepseek,2,电子,
688126,沪硅产业,电子,deepseek,2,电子,
688150,莱特光电,电子,deepseek,2,电子,
688220,翱捷科技,电子,deepseek,2,电子,
688234,天岳先进,电子,deepseek,2,电子,
688256,寒武纪,电子,deepseek,2,电子,
688396,华润微,电子,deepseek,2,电子,
688416,恒烁股份,电子,deepseek,2,电子,
688486,龙迅股份,电子,deepseek,2,电子,
688521,芯原股份,电子,deepseek,2,电子,
688525,佰维存储,电子,deepseek,2,电子,
688728,格科微,电子,deepseek,2,电子,
688981,中芯国际,电子,deepseek,2,电子,
000096,广聚能源,石油石化,deepseek,2,石油石化,
000159,国际实业,石油石化,deepseek,2,石油石化,
000301,东方盛虹,石油石化,deepseek,2,石油石化,
000819,岳阳兴长,石油石化,deepseek,2,石油石化,
002207,*ST准油,石油石化,deepseek,2,石油石化,
002629,仁智股份,石油石化,deepseek,2,石油石化,
002828,贝肯能源,石油石化,deepseek,2,石油石化,
300157,新锦动力,石油石化,deepseek,2,石油石化,
300191,潜能恒信,石油石化,deepseek,2,石油石化,
300839,博汇股份,石油石化,deepseek,2,石油石化,
600256,广汇能源,石油石化,deepseek,2,石油石化,
600759,ST洲际,石油石化,deepseek,2,石油石化,
600938,中国海油,石油石化,deepseek,2,石油石化,
600968,海油发展,石油石化,deepseek,2,石油石化,
000524,岭南控股,社会服务,deepseek,2,社会服务,
002033,丽江股份,社会服务,deepseek,2,社会服务,
300662,科锐国际,社会服务,deepseek,2,社会服务,
300887,谱尼测试,社会服务,deepseek,2,社会服务,
600138,中青旅,社会服务,deepseek,2,社会服务,
600158,中体产业,社会服务,deepseek,2,社会服务,
600576,祥源文旅,社会服务,deepseek,2,社会服务,
600593,大连圣亚,社会服务,deepseek,2,社会服务,
600662,外服控股,社会服务,deepseek,2,社会服务,
600706,曲江文旅,社会服务,deepseek,2,社会服务,
600754,XD锦江酒,社会服务,deepseek,2,社会服务,
600861,北京人力,社会服务,deepseek,2,社会服务,
603060,国检集团,社会服务,deepseek,2,社会服务,
603136,天目湖,社会服务,deepseek,2,社会服务,
000850,华茂股份,纺织服饰,deepseek,2,纺织服饰,
000955,欣龙控股,纺织服饰,deepseek,2,纺织服饰,
001234,泰慕士,纺织服饰,deepseek,2,纺织服饰,
002003,伟星股份,纺织服饰,deepseek,2,纺织服饰,
002029,七 匹 狼,纺织服饰,deepseek,2,纺织服饰,
002042,华孚时尚,纺织服饰,deepseek,2,纺织服饰,
002083,孚日股份,纺织服饰,deepseek,2,纺织服饰,
002144,宏达高科,纺织服饰,deepseek,2,纺织服饰,
002154,报 喜 鸟,纺织服饰,deepseek,2,纺织服饰,
002293,罗莱生活,纺织服饰,deepseek,2,纺织服饰,
002327,富安娜,纺织服饰,deepseek,2,纺织服饰,
002345,潮宏基,纺织服饰,deepseek,2,纺织服饰,
002394,联发股份,纺织服饰,deepseek,2,纺织服饰,
002397,梦洁股份,纺织服饰,deepseek,2,纺织服饰,
002486,嘉麟杰,纺织服饰,deepseek,2,纺织服饰,
002494,华斯股份,纺织服饰,deepseek,2,纺织服饰,
002574,明牌珠宝,纺织服饰,deepseek,2,纺织服饰,
002612,朗姿股份,纺织服饰,deepseek,2,纺织服饰,
002634,*ST棒杰,纺织服饰,deepseek,2,纺织服饰,
002674,兴业科技,纺织服饰,deepseek,2,纺织服饰,
002687,乔治白,纺织服饰,deepseek,2,纺织服饰,
002731,ST萃华,纺织服饰,deepseek,2,纺织服饰,
002762,*ST金比,纺织服饰,deepseek,2,纺织服饰,
002763,汇洁股份,纺织服饰,deepseek,2,纺织服饰,
002780,三夫户外,纺织服饰,deepseek,2,纺织服饰,
300005,探路者,纺织服饰,deepseek,2,纺织服饰,
300819,聚杰微纤,纺织服饰,deepseek,2,纺织服饰,
300877,金春股份,纺织服饰,deepseek,2,纺织服饰,
300918,南山智尚,纺织服饰,deepseek,2,纺织服饰,
300979,华利集团,纺织服饰,deepseek,2,纺织服饰,
600137,浪莎股份,纺织服饰,deepseek,2,纺织服饰,
600156,华升股份,纺织服饰,deepseek,2,纺织服饰,
600177,雅戈尔,纺织服饰,deepseek,2,纺织服饰,
600232,金鹰股份,纺织服饰,deepseek,2,纺织服饰,
600272,开开实业,纺织服饰,deepseek,2,纺织服饰,
600370,*ST三房,纺织服饰,deepseek,2,纺织服饰,
600398,海澜之家,纺织服饰,deepseek,2,纺织服饰,
600439,瑞贝卡,纺织服饰,deepseek,2,纺织服饰,
600448,华纺股份,纺织服饰,deepseek,2,纺织服饰,
600612,老凤祥,纺织服饰,deepseek,2,纺织服饰,
600630,龙头股份,纺织服饰,deepseek,2,纺织服饰,
600689,上海三毛,纺织服饰,deepseek,2,纺织服饰,
600735,ST新华锦,纺织服饰,deepseek,2,纺织服饰,
600987,航民股份,纺织服饰,deepseek,2,纺织服饰,
601339,百隆东方,纺织服饰,deepseek,2,纺织服饰,
601566,九牧王,纺织服饰,deepseek,2,纺织服饰,
601718,ST际华,纺织服饰,deepseek,2,纺织服饰,
603001,奥康国际,纺织服饰,deepseek,2,纺织服饰,
603055,台华新材,纺织服饰,deepseek,2,纺织服饰,
603073,彩蝶实业,纺织服饰,deepseek,2,纺织服饰,
603116,红蜻蜓,纺织服饰,deepseek,2,纺织服饰,
603130,云中马,纺织服饰,deepseek,2,纺织服饰,
603238,诺邦股份,纺织服饰,deepseek,2,纺织服饰,
603511,爱慕股份,纺织服饰,deepseek,2,纺织服饰,
603518,锦泓集团,纺织服饰,deepseek,2,纺织服饰,
603558,健盛集团,纺织服饰,deepseek,2,纺织服饰,
603587,地素时尚,纺织服饰,deepseek,2,纺织服饰,
